,min,max,mean,med,std,label,Unnamed: 0,min,max,mean,med,std,label
526,-0.8520601995983235,-0.2741141777720504,-0.4755733068875791,-0.3507803088351891,0.2349091781621892,PVC,526.0,0.8,0.8,0.8,0.8,0.0,AF
527,-0.9027071345394824,-0.2904076778494098,-0.5038416503039734,-0.3716308866330849,0.2488723111298717,PVC,527.0,0.7,0.7,0.7,0.7,0.0,AF
528,-0.7366105648683549,1.9218977874590184,0.1901948440473095,-0.3803317468347751,1.080245201507702,PVC,528.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
529,-0.2779932653368914,2.855906737552212,0.8141687078736793,0.1347890873021174,1.2740509415418042,PVC,529.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
530,0.8133514288838061,3.091816549098037,1.6075429987758802,1.1151838241571728,0.9261582815014356,PVC,530.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
531,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,531.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
532,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,532.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
533,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,533.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
534,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,534.0,0.7,1.2,0.95,0.95,0.3535533905932738,AF
535,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,535.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
536,1.3280248839374418,2.4908483535843784,1.7333233017389786,1.4809923296751968,0.4727465012582041,PVC,536.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
537,1.1885958672331336,2.066491251137992,1.4946867570807985,1.3065029270783972,0.3566974477423338,PVC,537.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
538,1.0098224118384187,1.5017435064982123,1.1812591832540968,1.0737928103280543,0.2000555364213777,PVC,538.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
