,Unnamed: 0,Unnamed: 0.1,min,max,mean,med,std,label,Unnamed: 0,min,max,mean,med,std,label
163,163,163,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,86.0,-294.17521505003333,-142.0759535808316,-195.1068547887224,-162.15769563234502,61.83242546821015,AF
164,164,164,-100.0,-100.0,-100.0,-100.0,-100.0,AF,87.0,-291.6437514654682,-109.8808037780224,-173.241833746289,-134.1788826714558,73.85795785623047,AF
165,165,165,-100.0,-100.0,-100.0,-100.0,-100.0,AF,88.0,-299.5670664992394,-92.74083776268556,-164.85110852350138,-120.32745510189498,84.04745688259858,AF
166,166,166,-100.0,-100.0,-100.0,-100.0,-100.0,AF,89.0,-441.1659929663082,-9.265769431036109,-159.79914212819892,-65.73234020224821,175.63832924667568,AF
167,167,167,-100.0,-100.0,-100.0,-100.0,-100.0,AF,90.0,-360.1770409679024,-161.9943869945968,-231.084419854998,-188.21969253244228,80.55769274893605,AF
168,168,168,0.7,1.2,0.95,0.95,0.3535533905932738,AF,91.0,-328.6201990659458,-132.78541436949257,-201.07362375792408,-158.90732261280576,79.58467530718848,AF
169,169,169,-100.0,-100.0,-100.0,-100.0,-100.0,AF,92.0,-318.2810764349112,-117.33135838196604,-187.38080127130715,-143.8813026660816,81.68942050467066,AF
170,170,170,-100.0,-100.0,-100.0,-100.0,-100.0,AF,93.0,-301.1341746704002,-105.2531611617024,-173.54340348324908,-131.18582172884015,79.62351118150606,AF
171,171,171,0.6,0.8,0.7,0.7,0.1414213562373095,AF,94.0,-291.3085619408952,-120.71723121538555,-180.1824276710709,-143.51639952331385,69.31743613275539,AF
172,172,172,-100.0,-100.0,-100.0,-100.0,-100.0,AF,95.0,-484.09814013700935,29.35324117347706,-149.60186978860253,-38.67556765247252,208.70611924712043,AF
173,173,173,-100.0,-100.0,-100.0,-100.0,-100.0,AF,96.0,-377.6879285447377,-172.58643152492448,-244.06329628580616,-199.7431866666693,83.37088732507546,AF
174,174,174,-100.0,-100.0,-100.0,-100.0,-100.0,AF,97.0,-320.9216169655122,-165.4645061316755,-219.6507165729986,-186.21114985006267,63.17137894644936,AF
175,175,175,0.7,1.0,0.85,0.85,0.2121320343559642,AF,98.0,-341.84007367290627,-83.6964277652086,-173.68537215207775,-117.78375467738276,104.94571650964537,AF
176,176,176,0.7,0.8,0.75,0.75,0.0707106781186548,AF,99.0,-399.2783611072889,-183.1753423776091,-258.527077079763,-211.6586760035597,87.8529833724053,AF
177,177,177,0.6,0.8,0.7,0.7,0.1414213562373095,AF,100.0,-334.91851403968786,-177.36795085461867,-232.2884166801239,-198.3121122112992,64.0344570965329,AF
178,178,178,-100.0,-100.0,-100.0,-100.0,-100.0,AF,101.0,-297.61849078702016,-147.6092238699276,-199.89973894248573,-167.64460374639646,60.958468103879966,AF
179,179,179,-100.0,-100.0,-100.0,-100.0,-100.0,AF,102.0,-285.94157373657856,-115.1163153453244,-174.675499087507,-137.92488492763096,69.4158499583596,AF
180,180,180,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,103.0,-276.89043723253667,-99.5322685703226,-161.3593039913129,-122.99892108021083,72.09472374511283,AF
181,181,181,-100.0,-100.0,-100.0,-100.0,-100.0,AF,104.0,-278.153278422926,-87.79290288753155,-154.14509311414622,-113.17722618228724,77.36002675161777,AF
182,182,182,0.7,0.7,0.7,0.7,0.0,AF,105.0,-501.06031228784,44.96657740780488,-145.35290340301415,-26.982047014172306,221.9876253387392,AF
183,183,183,-100.0,-100.0,-100.0,-100.0,-100.0,AF,106.0,-387.8501639161043,-183.4301148600537,-254.65967769323987,-210.5025151547632,83.09432934710651,AF
184,184,184,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,107.0,-313.5887511608231,-175.0070915213493,-223.31724675760412,-193.4701087451297,56.31964168820813,AF
185,185,185,-100.0,-100.0,-100.0,-100.0,-100.0,AF,108.0,-295.8157226968898,-116.89880942624568,-179.2862967639251,-140.66412836003263,72.72059244593598,AF
186,186,186,-100.0,-100.0,-100.0,-100.0,-100.0,AF,109.0,-457.60113394265954,14.766986804492555,-149.8518848192834,-47.78233861521472,192.0149936190963,AF
187,187,187,-100.0,-100.0,-100.0,-100.0,-100.0,AF,0.0,-341.1362278164487,-263.8245246189378,-290.81147751800154,-274.1764927312205,31.550814558237697,AF
188,188,188,-100.0,-100.0,-100.0,-100.0,-100.0,AF,1.0,-241.0780896556067,-172.60934111202374,-217.2393760410856,-232.0950931800426,27.841340013379806,AF
189,189,189,0.7,0.7,0.7,0.7,0.0,AF,2.0,-143.86719496284113,-113.53301300684365,-124.11921780407953,-117.62450198940294,12.32127283547606,AF
190,190,190,0.7,0.9,0.8,0.8,0.1414213562373095,AF,3.0,-178.4180960264922,-42.93903692745562,-90.175157610337,-60.99884721907723,55.055514576870216,AF
191,191,191,-100.0,-100.0,-100.0,-100.0,-100.0,AF,4.0,-751.1870891806433,318.30275781965247,-54.44658929094269,176.74115761304114,434.7386768497811,N
192,192,192,0.8,0.8,0.8,0.8,0.0,AF,5.0,-390.2992273627858,-345.10538319375763,-374.6121963791501,-383.5996109947421,18.308660186506074,AF
193,193,193,0.6,0.8,0.7,0.7,0.1414213562373095,AF,6.0,-244.917676217827,-223.4720203987141,-237.43598762608767,-242.13693353683564,8.73310992604515,AF
194,194,194,-100.0,-100.0,-100.0,-100.0,-100.0,AF,7.0,-165.00129707034176,-137.6101928041103,-147.1696914418472,-141.4097813693575,11.11700651705772,AF
195,195,195,-100.0,-100.0,-100.0,-100.0,-100.0,AF,8.0,-188.114939531998,-58.81671254512288,-103.88965929453389,-76.0584849657487,52.54646746040388,AF
196,196,196,-100.0,-100.0,-100.0,-100.0,-100.0,AF,9.0,-742.6761557105142,307.9443937044661,-58.21296757464869,168.54596160931442,427.03762097686325,N
197,197,197,-100.0,-100.0,-100.0,-100.0,-100.0,AF,10.0,-386.3012092704174,-348.8815658168608,-361.9884287118219,-354.2944893578533,15.349427505456353,AF
198,198,198,-100.0,-100.0,-100.0,-100.0,-100.0,AF,11.0,-139.9496235663393,-132.8552925205087,-135.3405349321054,-133.8611146243047,2.8763105955951187,AF
199,199,199,0.918,0.931,0.9245,0.9245,0.0091923881554251,AF,12.0,-597.8735698114674,224.01299143290527,-62.37010235439924,113.39518949013303,333.8982670109284,N
200,200,200,-100.0,-100.0,-100.0,-100.0,-100.0,AF,13.0,-415.8042402515622,-207.30148495138985,-279.99037589215243,-234.29277966932048,84.9314323650934,AF
201,201,201,-100.0,-100.0,-100.0,-100.0,-100.0,AF,14.0,-260.66984731314864,-182.169796063388,-233.3417655159201,-250.44501630961545,31.923392023861947,AF
202,202,202,0.6,1.0,0.8,0.8,0.282842712474619,AF,15.0,-157.3998973438006,-109.65681615487212,-126.3261116292063,-116.43998912781532,19.35803958967792,AF
203,203,203,-100.0,-100.0,-100.0,-100.0,-100.0,AF,16.0,-623.287436575589,215.73359229011868,-76.68276745897545,105.57146979591091,341.15048374508206,N
204,204,204,-100.0,-100.0,-100.0,-100.0,-100.0,AF,17.0,-374.0102304217952,-222.9063931615597,-321.40766482539584,-353.9677484505855,61.424379867454974,AF
205,205,205,-100.0,-100.0,-100.0,-100.0,-100.0,AF,18.0,-181.92283769174543,-145.8784561127027,-169.36936880993505,-177.10160818496223,14.645635891655886,AF
206,206,206,0.7,0.7,0.7,0.7,0.0,AF,19.0,-528.4486079316226,156.786466109518,-81.99715150915438,64.28914305257179,278.34999884213767,N
207,207,207,-100.0,-100.0,-100.0,-100.0,-100.0,AF,20.0,-376.6147455236649,-195.97194474779425,-258.93702033053614,-219.3527480117776,73.58401744806963,AF
208,208,208,-100.0,-100.0,-100.0,-100.0,-100.0,AF,21.0,-225.14114172514223,-193.7505885898882,-214.2155631803128,-220.98521213666032,12.758525640694025,AF
209,209,209,-100.0,-100.0,-100.0,-100.0,-100.0,AF,22.0,-329.7863086301936,-283.52474884929893,-313.73458852017933,-322.48792262830614,18.702416915988422,AF
210,210,210,-100.0,-100.0,-100.0,-100.0,-100.0,AF,23.0,-240.18822408356368,-128.03034267275032,-201.1099163720558,-225.3987239201016,45.597396992682526,AF
211,211,211,-100.0,-100.0,-100.0,-100.0,-100.0,AF,24.0,-125.2031246491596,-82.91568703318744,-97.65486335418524,-88.70503898519259,17.169026002796677,AF
212,212,212,-100.0,-100.0,-100.0,-100.0,-100.0,AF,25.0,-141.44027952998826,-39.06933068970128,-74.74943576115639,-52.62108565840082,41.61105149398389,AF
213,213,213,0.6,0.8,0.7,0.7,0.1414213562373095,AF,26.0,-746.5920670191945,343.73278246314794,-36.20353032818348,197.5966579663873,443.0206656548015,N
214,214,214,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,27.0,-447.61666954721335,-311.3344685641136,-358.877117371037,-329.5426132103753,55.62590188550306,AF
215,215,215,0.8,0.8,0.8,0.8,0.0,AF,28.0,-327.38306252536546,-188.7987942418137,-279.10563639183243,-309.2469635193255,56.355447513375104,AF
216,216,216,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,29.0,-516.4973967784737,76.11177669717848,-130.3802015572443,-4.351810189185431,240.67600837561,AF
217,217,217,-100.0,-100.0,-100.0,-100.0,-100.0,AF,30.0,-272.93854972656163,-269.89211655644965,-271.65488574516246,-272.0098308971173,1.247674917081282,AF
218,218,218,0.7,1.0,0.85,0.85,0.2121320343559642,AF,31.0,-195.0795062774405,-154.52440969237645,-180.97224933523503,-189.87561970687625,16.522194628703122,AF
219,219,219,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,32.0,-200.04758039330284,-62.77606604339968,-110.68655659366148,-81.86488420415708,55.69891506138182,AF
220,220,220,-100.0,-100.0,-100.0,-100.0,-100.0,AF,33.0,-329.7863086301936,-283.52474884929893,-313.73458852017933,-322.48792262830614,18.702416915988422,AF
221,221,221,0.7,1.0,0.85,0.85,0.2121320343559642,AF,34.0,-240.18822408356368,-128.03034267275032,-201.1099163720558,-225.3987239201016,45.597396992682526,AF
222,222,222,0.7,0.8,0.75,0.75,0.0707106781186548,AF,35.0,-125.2031246491596,-82.91568703318744,-97.65486335418524,-88.70503898519259,17.169026002796677,AF
223,223,223,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,36.0,-141.44027952998826,-39.06933068970128,-74.74943576115639,-52.62108565840082,41.61105149398389,AF
224,224,224,0.7,0.7,0.7,0.7,0.0,AF,37.0,-746.5920670191945,343.73278246314794,-36.20353032818348,197.5966579663873,443.0206656548015,N
225,225,225,-100.0,-100.0,-100.0,-100.0,-100.0,AF,38.0,-447.61666954721335,-311.3344685641136,-358.877117371037,-329.5426132103753,55.62590188550306,AF
226,226,226,-100.0,-100.0,-100.0,-100.0,-100.0,AF,39.0,-327.38306252536546,-188.7987942418137,-279.10563639183243,-309.2469635193255,56.355447513375104,AF
227,227,227,0.7,0.7,0.7,0.7,0.0,AF,40.0,-516.4973967784737,76.11177669717848,-130.3802015572443,-4.351810189185431,240.67600837561,AF
228,228,228,-100.0,-100.0,-100.0,-100.0,-100.0,AF,41.0,-272.93854972656163,-269.89211655644965,-271.65488574516246,-272.0098308971173,1.247674917081282,AF
229,229,229,0.6,0.8,0.7,0.7,0.1414213562373095,AF,42.0,-195.0795062774405,-154.52440969237645,-180.97224933523503,-189.87561970687625,16.522194628703122,AF
230,230,230,-100.0,-100.0,-100.0,-100.0,-100.0,AF,43.0,-200.04758039330284,-62.77606604339968,-110.68655659366148,-81.86488420415708,55.69891506138182,AF
231,231,231,-100.0,-100.0,-100.0,-100.0,-100.0,AF,44.0,-318.37779649648,-23.7904440842613,-126.5535474691743,-64.55269423354022,119.5508436313815,AF
232,232,232,-100.0,-100.0,-100.0,-100.0,-100.0,AF,45.0,-558.1857717071614,29.15034926473232,-175.55016867044074,-47.0950855196035,238.9070681796222,AF
233,233,233,-100.0,-100.0,-100.0,-100.0,-100.0,AF,46.0,-344.9750639499369,-193.8568933936763,-292.31807564324885,-325.3876859145958,61.4723100595159,AF
234,234,234,-100.0,-100.0,-100.0,-100.0,-100.0,AF,47.0,-148.46151418883994,-144.72572575439574,-147.17858426035988,-147.8866636530947,1.5567220333781082,AF
235,235,235,0.8,0.8,0.8,0.8,0.0,AF,48.0,-176.95416244086866,-48.495161895953466,-93.31295350012122,-65.94793656845522,52.16812255753969,AF
236,236,236,-100.0,-100.0,-100.0,-100.0,-100.0,AF,49.0,-727.2013622749545,262.381721844482,-82.48862461123998,132.02092647509633,402.3218034585671,N
237,237,237,0.7,0.8,0.75,0.75,0.0707106781186548,AF,50.0,-426.8773163364718,-262.3892909273955,-369.5666836044711,-404.95198536615686,66.85251610338919,AF
238,238,238,-100.0,-100.0,-100.0,-100.0,-100.0,AF,51.0,-200.2853886549155,-169.71723901504828,-189.64231998680685,-196.25384294294383,12.42571839185933,AF
239,239,239,-100.0,-100.0,-100.0,-100.0,-100.0,AF,52.0,-157.5653090050821,-94.1567594778117,-116.2599177237779,-102.68458018583384,25.759265565514283,AF
240,240,240,-100.0,-100.0,-100.0,-100.0,-100.0,AF,53.0,-395.9723981146012,53.84746910324046,-102.99977846863172,-7.616078597803992,182.6343405081002,AF
241,241,241,-100.0,-100.0,-100.0,-100.0,-100.0,AF,54.0,-657.9453597422686,35.944099206302006,-205.8694438914309,-54.443036221561314,282.2160339901582,N
242,242,242,-100.0,-100.0,-100.0,-100.0,-100.0,AF,55.0,-365.2859322166228,-202.03197589894768,-308.39017111597286,-344.19930914683863,66.41643233221234,AF
243,243,243,0.6,1.2,0.8999999999999999,0.8999999999999999,0.4242640687119284,AF,56.0,-172.32916251252897,-137.0227876152467,-160.0483893583951,-167.8309176402124,14.372628340478904,AF
244,244,244,0.7,0.8,0.75,0.75,0.0707106781186548,AF,57.0,-711.701364376671,310.19211269733995,-45.952397089306565,175.18464741574817,415.4229560360048,N
245,245,245,-100.0,-100.0,-100.0,-100.0,-100.0,AF,58.0,-431.9764562173101,-218.0221902145884,-357.4369592466465,-403.3577021010272,86.94416246603541,AF
246,246,246,-100.0,-100.0,-100.0,-100.0,-100.0,AF,59.0,-188.584479793182,-143.5584636533714,-172.9039310924337,-182.6890358987756,18.310053628698903,AF
247,247,247,0.7,1.0,0.85,0.85,0.2121320343559642,AF,60.0,-157.23825657965438,-70.83417610488374,-100.95333697994953,-82.46101083616358,35.10131054379384,AF
248,248,248,-100.0,-100.0,-100.0,-100.0,-100.0,AF,61.0,-170.599351520073,-50.94646977144409,-92.66220857269936,-66.98807775951346,48.61482208074436,AF
249,249,249,0.7,0.8,0.75,0.75,0.0707106781186548,AF,62.0,-804.6385557020774,337.37450153511867,-60.61789318724114,187.1000137530027,464.31346003499766,N
250,250,250,-100.0,-100.0,-100.0,-100.0,-100.0,AF,63.0,-453.2827386303415,-300.7193577651728,-400.1589643996738,-432.6529770714845,61.97760743969579,AF
251,251,251,-100.0,-100.0,-100.0,-100.0,-100.0,AF,64.0,-231.87402076381824,-170.13429758800885,-210.3825931851308,-223.6581261974177,25.089115338771173,AF
252,252,252,-100.0,-100.0,-100.0,-100.0,-100.0,AF,65.0,-463.9812365031082,58.74173678679527,-123.4514646912047,-12.749335081902366,212.2305042964944,AF
253,253,253,-100.0,-100.0,-100.0,-100.0,-100.0,AF,66.0,-653.2425987439368,242.7556148179873,-69.51138121401439,124.00665853647467,364.2040820911346,N
254,254,254,0.6,0.8,0.7,0.7,0.1414213562373095,AF,67.0,-365.9611769800216,-257.8808716634599,-328.33034623288324,-351.35442019064027,43.90694679386652,AF
255,255,255,0.6,0.8,0.7,0.7,0.1414213562373095,AF,68.0,-187.92308957902688,-175.9513760165829,-183.76592692901417,-186.3602596700551,4.868882676822193,AF
256,256,256,0.884,0.898,0.891,0.891,0.0098994949366116,AF,69.0,-467.8264520697544,76.36864034218752,-113.28662725756443,2.328548242160595,220.99299115170083,AF
257,257,257,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF,70.0,-477.7241302536463,-99.50275163719024,-231.3263279645748,-147.82986188223353,153.93339014361868,AF
258,258,258,-100.0,-100.0,-100.0,-100.0,-100.0,AF,71.0,-306.92385007506283,-162.01605763042187,-256.44382106534334,-287.88903536046814,58.91665454711272,AF
259,259,259,-100.0,-100.0,-100.0,-100.0,-100.0,AF,72.0,-190.87534928271128,-98.80647219256224,-130.97665768488142,-112.0662218208098,37.30806395258504,AF
260,260,260,0.7,0.9,0.8,0.8,0.1414213562373095,AF,73.0,-569.9357131404705,134.60206110774516,-110.9330827308984,42.570522834428665,286.51835854760503,N
261,261,261,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,74.0,-337.8177736941487,-191.98728331128652,-286.9901046099695,-318.71540146517515,59.299292560391,AF
262,262,262,-100.0,-100.0,-100.0,-100.0,-100.0,AF,75.0,-407.7286455827065,-5.393123693944119,-145.61996629492916,-60.51691443684506,163.34377898150453,AF
263,263,263,0.6,0.9,0.75,0.75,0.2121320343559642,AF,76.0,-250.38371369850253,-216.2302082733437,-238.5275201662033,-244.8241520090382,13.794829945610742,AF
264,264,264,-100.0,-100.0,-100.0,-100.0,-100.0,AF,0.0,-269.6338478282061,-102.31725905125386,-160.6517219240825,-124.4365449534384,68.01349103632259,AF
265,265,265,-100.0,-100.0,-100.0,-100.0,-100.0,AF,1.0,-284.6322666611695,-74.2468220443567,-147.57849406416526,-102.221562025015,85.50546874671895,AF
266,266,266,-100.0,-100.0,-100.0,-100.0,-100.0,AF,2.0,-613.3100717530856,143.92093786485114,-119.97829216490852,43.5115879950875,307.7939975437138,N
267,267,267,0.6,0.8,0.7,0.7,0.1414213562373095,AF,3.0,-342.148121686272,-305.5327040082624,-318.3135889616227,-310.39294047131915,14.876486256223302,AF
268,268,268,-100.0,-100.0,-100.0,-100.0,-100.0,AF,4.0,-243.3178725169482,-206.55234940855087,-219.3784008360182,-211.47972361372933,14.937425881414352,AF
269,269,269,-100.0,-100.0,-100.0,-100.0,-100.0,AF,5.0,-389.94005304177455,8.322473320101606,-130.46617845291712,-44.27574223899429,161.90709032728398,AF
270,270,270,-100.0,-100.0,-100.0,-100.0,-100.0,AF,6.0,-273.76311700434087,-153.20616867654948,-195.21663193395588,-169.41346945166595,48.97994184685029,AF
271,271,271,-100.0,-100.0,-100.0,-100.0,-100.0,AF,7.0,-351.73383577981065,-52.899640007727726,-157.03804389100037,-93.16812964142878,121.3975516261122,AF
272,272,272,0.7,0.7,0.7,0.7,0.0,AF,8.0,-264.8555727097394,-162.58554684811864,-198.2239333780269,-176.61801851037117,41.51806399005223,AF
273,273,273,-100.0,-100.0,-100.0,-100.0,-100.0,AF,9.0,-325.2476585826301,-84.63381027217417,-168.52550564374238,-117.22107519080107,97.7221982444082,AF
274,274,274,-100.0,-100.0,-100.0,-100.0,-100.0,AF,10.0,-299.0994064349987,-151.52205120196683,-202.9918628990389,-170.52847006226705,60.039907546342526,AF
275,275,275,-100.0,-100.0,-100.0,-100.0,-100.0,AF,11.0,-323.0474367303613,-80.96820123434857,-165.37143905259268,-113.81769296568189,98.31174067737064,AF
276,276,276,-100.0,-100.0,-100.0,-100.0,-100.0,AF,12.0,-361.2358265042213,-92.73015856978247,-186.30816250494144,-127.49960306713024,109.22761683310756,AF
277,277,277,-100.0,-100.0,-100.0,-100.0,-100.0,AF,13.0,-281.47537239047944,-150.1633381574478,-195.9248346714632,-167.4438361518396,53.38843685852416,AF
278,278,278,-100.0,-100.0,-100.0,-100.0,-100.0,AF,14.0,-197.6230120740802,-150.23520302046387,-166.76392407529468,-156.8980695861689,19.22025455458032,AF
279,279,279,-100.0,-100.0,-100.0,-100.0,-100.0,AF,15.0,-288.77792879042624,-37.07516854028503,-124.85343391982016,-70.90364393934776,102.25622131908536,AF
280,280,280,-100.0,-100.0,-100.0,-100.0,-100.0,AF,16.0,-485.2623565197696,21.39982865415661,-155.1832058079058,-44.68150189795987,206.05787814710536,AF
281,281,281,0.6,0.8,0.7,0.7,0.1414213562373095,AF,17.0,-299.3072943599116,-214.56896885747005,-244.11413155015487,-225.81317150604528,34.44325827479658,AF
282,282,282,0.7,0.9,0.8,0.8,0.1414213562373095,AF,18.0,-274.2659554097422,-139.53584090224024,-186.50664083582367,-157.53172702865126,54.74865809606791,AF
283,283,283,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,19.0,-282.7481787625802,-94.38325379769972,-160.03705583296602,-119.33708146991076,76.56549103447824,AF
284,284,284,0.7,0.7,0.7,0.7,0.0,AF,20.0,-293.19681142103667,-88.87522597642554,-160.09529846145398,-115.9346080968122,83.05162584878109,AF
285,285,285,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,21.0,-282.5639179811309,-98.16187723384228,-162.4354671052379,-122.64912679984164,74.94914673931342,AF
286,286,286,-100.0,-100.0,-100.0,-100.0,-100.0,AF,22.0,-317.61057109726664,-72.55730520052363,-158.0138614250058,-105.83518547249264,99.51678415402743,AF
287,287,287,0.6,0.9,0.75,0.75,0.2121320343559642,AF,23.0,-312.0437338857648,-125.4011475819038,-190.5245360455397,-149.4596877212636,75.97057350648257,AF
288,288,288,-100.0,-100.0,-100.0,-100.0,-100.0,AF,24.0,-241.9823034914148,-154.7243777478916,-185.1552595487956,-166.01301479596054,35.497075534491174,AF
289,289,289,-100.0,-100.0,-100.0,-100.0,-100.0,AF,25.0,-196.8346299334665,-115.26976331129944,-143.70459532569558,-126.36434309783743,33.12453649584465,AF
290,290,290,-100.0,-100.0,-100.0,-100.0,-100.0,AF,26.0,-254.4212749303146,-41.66951182596613,-115.82464153851508,-69.87006157940354,86.4760682916181,AF
291,291,291,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,27.0,-393.03337767719927,-16.27706127098082,-147.6918316980912,-67.48198597323385,152.99547285475902,AF
292,292,292,0.9,1.0,0.95,0.95,0.0707106781186547,AF,28.0,-601.9640861847653,-28.65973734348716,-228.4759605103895,-102.8220393114998,233.2255136227092,AF
293,293,293,-100.0,-100.0,-100.0,-100.0,-100.0,AF,29.0,-332.8287904059595,-277.9015499860046,-313.7232642844494,-325.84172659587966,22.3641543509448,AF
294,294,294,-100.0,-100.0,-100.0,-100.0,-100.0,AF,30.0,-273.66480510454176,-144.92344923753814,-189.8210982121502,-162.38869037308734,52.28415744182088,AF
295,295,295,-100.0,-100.0,-100.0,-100.0,-100.0,AF,31.0,-245.92588308315567,-149.68367625262502,-183.2282786325009,-162.52660928255585,39.10512297829355,AF
296,296,296,-100.0,-100.0,-100.0,-100.0,-100.0,AF,32.0,-248.3072746742816,-94.99253342749157,-148.41960203725822,-115.24114605822392,62.32602755141929,AF
297,297,297,-100.0,-100.0,-100.0,-100.0,-100.0,AF,33.0,-365.7902694117204,-57.2518731829974,-164.7642985471864,-98.50175819936692,125.37399988153156,AF
298,298,298,-100.0,-100.0,-100.0,-100.0,-100.0,AF,34.0,-262.5763141959967,-154.6382787494807,-192.25514813061773,-169.17721964577146,43.85031749518739,AF
299,299,299,0.7,1.1,0.9,0.9,0.2828427124746191,AF,35.0,-470.091867005636,27.27712376413828,-146.0304349923079,-39.51540503988669,202.0738074964221,AF
300,300,300,-100.0,-100.0,-100.0,-100.0,-100.0,AF,36.0,-261.77290667925087,-256.15326184110734,-258.1376577281218,-257.0024376594245,2.295303900874756,AF
301,301,301,-100.0,-100.0,-100.0,-100.0,-100.0,AF,37.0,-253.5630961075136,-125.95163962729488,-170.4325950624205,-142.66018130277297,51.89205657873593,AF
302,302,302,-100.0,-100.0,-100.0,-100.0,-100.0,AF,38.0,-240.64311321605624,-96.1779898970142,-146.53873185769385,-115.48217253756974,58.704375607239406,AF
303,303,303,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,39.0,-588.9666238754393,97.80011101309763,-141.54951704491353,4.697482753016962,278.9231607207348,N
304,304,304,-100.0,-100.0,-100.0,-100.0,-100.0,AF,40.0,-428.05334519959257,-248.48451835395417,-311.05777581491986,-271.7261191821732,73.15323689461661,AF
305,305,305,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,41.0,-259.6733887015568,-242.26412550470675,-248.33869761998287,-244.8230894779146,7.0528087396782455,AF
306,306,306,0.7,0.8,0.75,0.75,0.0707106781186548,AF,42.0,-342.66411155471667,-68.87738939326651,-164.3026759410543,-106.10390562151086,111.18410912700344,AF
307,307,307,-100.0,-100.0,-100.0,-100.0,-100.0,AF,43.0,-232.9223151953917,-183.85047717664293,-200.96256552129773,-190.6185599139191,19.91521480366933,AF
308,308,308,-100.0,-100.0,-100.0,-100.0,-100.0,AF,44.0,-448.852856341344,-54.214940603150175,-191.7128232116693,-105.03749388407624,160.5680954119172,AF
309,309,309,0.9,0.9,0.9,0.9,0.0,AF,45.0,-274.320913221574,-187.9839012480468,-218.07974469142,-199.62374584592743,35.0774933128031,AF
310,310,310,-100.0,-100.0,-100.0,-100.0,-100.0,AF,46.0,-299.079199906512,-53.74856471178074,-139.25922673420993,-85.79792847377044,99.77701090849388,AF
311,311,311,-100.0,-100.0,-100.0,-100.0,-100.0,AF,47.0,-253.3940111051355,-103.08872396319744,-155.47444465106736,-123.1361886493616,61.08156694640026,AF
312,312,312,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,48.0,-334.6971422344828,-2.859028370550188,-118.49176477184756,-46.2362186725988,134.9557829432704,AF
313,313,313,-100.0,-100.0,-100.0,-100.0,-100.0,AF,49.0,-263.7548556296593,-113.4274579684608,-165.8303136568862,-133.4643128238067,61.09155857075272,AF
314,314,314,0.7,0.7,0.7,0.7,0.0,AF,50.0,-287.85195628669885,-71.40097269261511,-146.85761791713338,-99.47406803152064,88.04756642333851,AF
315,315,315,-100.0,-100.0,-100.0,-100.0,-100.0,AF,51.0,-256.9927363310263,-111.70048651764056,-162.3606340005221,-131.13527918175672,59.034928264136106,AF
316,316,316,-100.0,-100.0,-100.0,-100.0,-100.0,AF,52.0,-252.58921339996544,-123.99200562251636,-168.8370262463681,-140.73731710892235,52.29654101382057,AF
317,317,317,-100.0,-100.0,-100.0,-100.0,-100.0,AF,53.0,-223.5328053075853,-104.11458120265652,-145.75097361069686,-119.79437005543946,48.55598475065716,AF
318,318,318,0.6,0.8,0.7,0.7,0.1414213562373095,AF,54.0,-182.9019646947444,-102.19893345993546,-130.33859858034666,-113.03605036394907,32.788017371050856,AF
319,319,319,-100.0,-100.0,-100.0,-100.0,-100.0,AF,55.0,-233.38855417546384,-148.9564675194757,-178.42443185461502,-159.95516951127792,34.37802782482067,AF
320,320,320,0.6,0.6,0.6,0.6,0.0,AF,56.0,-234.1608331204173,-93.58551904150858,-142.57957691385,-112.07554817693445,57.155283787564784,AF
321,321,321,-100.0,-100.0,-100.0,-100.0,-100.0,AF,57.0,-213.71241527417325,-90.48214203640244,-133.43448305341008,-106.94411292535509,50.07409996651414,AF
322,322,322,-100.0,-100.0,-100.0,-100.0,-100.0,AF,58.0,-601.0023220551033,164.81179192513844,-102.03148533062723,62.02837584835254,311.1453199316418,N
323,323,323,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,59.0,-333.3558322285764,-291.73183569869883,-306.27961175593987,-297.5721171202432,17.039686208872748,AF
324,324,324,0.7,0.8,0.75,0.75,0.0707106781186548,AF,60.0,-246.302700357038,-199.6830821158696,-215.9542957677081,-205.9222818981785,18.94293902815934,AF
325,325,325,0.7,0.8,0.75,0.75,0.0707106781186548,AF,61.0,-230.083615509518,-112.29762819012458,-153.35839864670191,-128.00541475918536,47.86583170995293,AF
